,Outstanding_Debt,Annual_Income,Monthly_Inhand_Salary,Credit_History_Age,Interest_Rate,Monthly_Balance,Delay_from_due_date,Total_EMI_per_month,Changed_Credit_Limit,Num_of_Loan,Credit_Score
233,816.46,19853.35,1726.4458333333332,230.0,6.0,320.1539570899255,22.0,28.071965473150293,11.63,2.0,Standard
234,816.46,19853.35,1613.0032412063474,231.0,6.0,320.3072600437971,21.0,141.5145576001361,11.63,2.0,Standard
235,816.46,19853.35,1613.0032412063474,232.0,6.0,369.68412154888887,21.0,141.5145576001361,11.63,2.0,Standard
236,816.46,19853.35,1613.0032412063474,233.0,6.0,325.7206800611853,25.0,141.5145576001361,11.63,2.0,Standard
237,1635.19,64036.88,5591.406666666668,92.0,15.0,245.95223950810544,29.0,127.82606133041408,14.7,4.0,Standard
238,1635.19,64036.88,5591.406666666668,93.0,15.0,403.37301419979286,29.0,127.82606133041408,14.7,4.0,Standard
239,1635.19,64036.88,5591.406666666668,94.0,15.0,578.1949712412844,26.0,127.82606133041408,14.7,4.0,Standard
240,1635.19,64036.88,5591.406666666668,95.0,15.0,413.3385008892511,29.0,127.82606133041408,14.7,4.0,Standard
241,1635.19,64036.88,5591.406666666668,96.0,15.0,302.3299106080711,31.0,127.82606133041408,14.7,4.0,Standard
242,1635.19,64036.88,5591.406666666668,97.0,15.0,608.441418965617,29.0,127.82606133041408,14.7,4.0,Standard
243,1635.19,64036.88,5591.406666666668,99.0,15.0,434.14925136450864,31.0,127.82606133041408,14.7,4.0,Standard
244,455.22,86522.72,7098.2266666666665,332.0,13.0,808.6933307272142,17.0,45.2646813787989,15.51,1.0,Standard
245,455.22,86522.72,7098.2266666666665,333.0,13.0,774.7211839691482,14.0,45.2646813787989,15.51,1.0,Standard
246,455.22,86522.72,7098.2266666666665,334.0,13.0,627.3828524114306,14.0,45.2646813787989,15.51,1.0,Standard
247,455.22,86522.72,7098.2266666666665,335.0,13.0,602.3245823376146,14.0,45.2646813787989,8.51,1.0,Standard
248,455.22,86522.72,7098.2266666666665,336.0,13.0,752.4310358732151,14.0,45.2646813787989,15.51,1.0,Standard
249,455.22,86522.72,7098.2266666666665,338.0,13.0,471.6095636895436,16.0,45.2646813787989,15.51,1.0,Standard
250,455.22,86522.72,7098.2266666666665,339.0,13.0,376.5880357980152,14.0,45.2646813787989,15.51,1.0,Standard
251,889.62,11970.955,1169.5795833333332,311.0,7.0,317.64516584369886,26.0,14.885194696934184,4.72,2.0,Standard
252,889.62,11970.955,1169.5795833333332,312.0,7.0,282.1291283960069,31.0,14.885194696934184,11.72,2.0,Standard
253,889.62,11970.955,1169.5795833333332,313.0,7.0,332.0787566172673,26.0,14.885194696934184,4.72,2.0,Standard
254,889.62,11970.955,1169.5795833333332,314.0,7.0,327.0162050417305,31.0,14.885194696934184,4.72,2.0,Standard
255,889.62,11970.955,1169.5795833333332,315.0,7.0,275.22956041294447,26.0,14.885194696934184,4.72,2.0,Standard
256,889.62,11970.955,1169.5795833333332,316.0,7.0,318.2377800831562,26.0,14.885194696934184,4.72,2.0,Standard
257,889.62,11970.955,1169.5795833333332,317.0,7.0,296.7741288242464,22.0,14.885194696934184,4.72,2.0,Standard
258,889.62,11970.955,1169.5795833333332,318.0,7.0,322.95977443508417,26.0,14.885194696934184,4.72,2.0,Standard
259,1358.65,112362.76,9279.563333333334,279.0,5.0,740.1321965994458,26.0,236.27765779486907,5.86,4.0,Standard
260,1358.65,112362.76,9279.563333333334,280.0,5.0,686.108979619607,25.0,236.27765779486907,12.86,4.0,Standard
261,1358.65,112362.76,9279.563333333334,281.0,5.0,795.0280749643982,25.0,236.27765779486907,5.86,4.0,Standard
262,1358.65,112362.76,9279.563333333334,282.0,5.0,715.063155787092,30.0,236.27765779486907,5.86,4.0,Poor
263,1358.65,112362.76,9279.563333333334,283.0,5.0,727.4512361532236,27.0,236.27765779486907,5.86,4.0,Poor
264,1358.65,112362.76,9279.563333333334,284.0,5.0,546.9791062039145,25.0,236.27765779486907,5.86,4.0,Standard
265,1339.6,32314.44,2805.87,260.0,5.0,210.091784594594,9.0,80.21419153549967,9.54,3.0,Good
266,1339.6,32314.44,2805.87,261.0,5.0,318.43182855002203,9.0,80.21419153549967,11.54,3.0,Good
267,1339.6,32314.44,2805.87,262.0,5.0,386.9751623477743,9.0,80.21419153549967,9.54,3.0,Good
268,1339.6,32314.44,2805.87,264.0,5.0,375.181750253628,9.0,80.21419153549967,9.54,3.0,Good
269,1339.6,32314.44,2681.16628073925,265.0,5.0,270.96854604175223,9.0,204.9179107962496,5.539999999999999,3.0,Good
270,1339.6,32314.44,2681.16628073925,266.0,5.0,337.71534046232915,9.0,204.9179107962496,9.54,3.0,Good
271,226.7,110786.63999999998,9299.22,294.0,5.0,658.0869653571641,12.0,209.314506964946,8.68,3.0,Standard
272,226.7,110786.63999999998,9299.22,295.0,5.0,764.4034532869446,12.0,209.314506964946,8.68,3.0,Poor
273,226.7,110786.63999999998,9299.22,296.0,5.0,817.1677145961934,12.0,209.314506964946,8.68,3.0,Standard
274,133.3,39696.98,3211.081666666667,255.0,10.0,465.33064665134935,16.0,31.906580170809523,1.98,1.0,Poor
275,133.3,39696.98,3211.081666666667,256.0,10.0,472.12830572641184,11.0,31.906580170809523,1.98,1.0,Poor
276,133.3,39696.98,3211.081666666667,257.0,10.0,482.9558189589319,11.0,31.906580170809523,1.98,1.0,Standard
277,133.3,39696.98,3211.081666666667,258.0,10.0,501.6837616668123,11.0,31.906580170809523,1.98,1.0,Poor
278,133.3,39696.98,3211.081666666667,259.0,10.0,485.154269703884,11.0,31.906580170809523,1.98,1.0,Poor
279,133.3,39696.98,3211.081666666667,260.0,10.0,422.4093920878255,11.0,31.906580170809523,1.98,1.0,Poor
280,133.3,39696.98,3211.081666666667,261.0,10.0,335.22781420959444,11.0,31.906580170809523,1.98,1.0,Poor
281,133.3,39696.98,3211.081666666667,262.0,10.0,330.1210177248025,11.0,31.906580170809523,1.98,1.0,Poor
282,1048.26,13074.395,1356.5329166666668,359.0,8.0,347.2190049162654,7.0,9.175797471274404,9.96,1.0,Good
283,1048.26,13074.395,1356.5329166666668,360.0,8.0,362.976505490312,9.0,9.175797471274404,5.96,1.0,Good
284,1048.26,13074.395,1356.5329166666668,361.0,8.0,274.42620771753394,10.0,9.175797471274404,11.96,1.0,Good
285,1048.26,13074.395,1356.5329166666668,362.0,8.0,347.33775477752306,9.0,9.175797471274404,5.96,1.0,Good
286,1048.26,13074.395,1356.5329166666668,363.0,8.0,338.9875706124096,9.0,9.175797471274404,11.96,1.0,Good
287,2530.66,46113.81,3953.8175,184.0,24.0,379.181980639132,15.0,55.775947048868936,11.77,2.0,Poor
288,2530.66,46113.81,3953.8175,185.0,24.0,528.2618816031301,19.0,55.775947048868936,12.77,2.0,Poor
289,2530.66,46113.81,3953.8175,187.0,24.0,502.0127241113976,19.0,55.775947048868936,11.77,2.0,Poor
290,2530.66,46113.81,3953.8175,188.0,24.0,511.2274778064113,23.0,55.775947048868936,11.77,2.0,Poor
291,2530.66,46113.81,3953.8175,189.0,24.0,392.6367610859776,24.0,55.775947048868936,11.77,2.0,Poor
292,2530.66,46113.81,3953.8175,190.0,24.0,481.7886556434275,19.0,55.775947048868936,11.77,2.0,Standard
293,2530.66,46113.81,3953.8175,191.0,24.0,332.4348392385403,19.0,55.775947048868936,11.77,2.0,Poor
294,1092.55,29042.45,2252.204166666667,284.0,5.0,395.62931853868406,5.0,16.756706537779973,9.72,1.0,Standard
295,1092.55,29042.45,2252.204166666667,285.0,5.0,213.0148895564681,5.0,16.756706537779973,9.72,1.0,Standard
296,1092.55,29042.45,2252.204166666667,286.0,5.0,365.03979064542114,5.0,16.756706537779973,9.72,1.0,Standard
297,1092.55,29042.45,2252.204166666667,288.0,5.0,272.866055840375,5.0,16.756706537779973,9.72,1.0,Standard
298,1092.55,29042.45,2252.204166666667,289.0,5.0,313.00713865092536,5.0,16.756706537779973,9.72,1.0,Standard
299,1092.55,29042.45,2252.204166666667,290.0,5.0,334.14507744256747,5.0,16.756706537779973,9.72,1.0,Standard
300,1092.55,29042.45,2252.204166666667,291.0,5.0,291.0991950977974,5.0,16.756706537779973,9.72,1.0,Standard
301,643.89,26716.09,2372.340833333333,188.0,6.0,166.14523221278623,33.0,55.139932860142096,4.1,3.0,Standard
302,643.89,26716.09,2372.340833333333,188.0,6.0,386.5868851769905,30.0,55.139932860142096,4.1,3.0,Standard
303,643.89,26716.09,2372.340833333333,189.0,6.0,351.51759818206267,34.0,55.139932860142096,4.1,3.0,Standard
304,643.89,26716.09,2372.340833333333,190.0,6.0,351.268606658174,30.0,55.139932860142096,4.1,3.0,Good
305,643.89,26716.09,2372.340833333333,191.0,6.0,386.8919406412135,30.0,55.139932860142096,6.1,3.0,Standard
306,643.89,26716.09,2372.340833333333,192.0,6.0,393.285675901421,32.0,55.139932860142096,4.1,3.0,Good
307,643.89,26716.09,2372.340833333333,193.0,6.0,379.9715098536999,27.0,55.139932860142096,4.1,3.0,Good
308,643.89,26716.09,2372.340833333333,194.0,6.0,331.141411499234,30.0,55.139932860142096,3.1,3.0,Standard
309,1124.02,116594.91,9836.2425,353.0,10.0,794.5719885401043,10.0,171.07702427754958,6.4700000000000015,2.0,Standard
310,1124.02,116594.91,9836.2425,354.0,10.0,752.6891066514639,11.0,171.07702427754958,8.47,2.0,Poor
311,1124.02,116594.91,9836.2425,355.0,10.0,706.1647617434046,10.0,171.07702427754958,8.47,2.0,Poor
312,1124.02,116594.91,9836.2425,357.0,10.0,188.95089174627708,10.0,171.07702427754958,8.47,2.0,Standard
313,2206.86,39399.9,3487.3250000000007,137.0,17.0,267.64824998805574,27.0,43.17129879936478,18.62,2.0,Poor
314,2206.86,39399.9,3487.3250000000007,139.0,17.0,422.6460383979928,26.0,43.17129879936478,18.62,2.0,Poor
315,2206.86,39399.9,3487.3250000000007,140.0,17.0,478.20291659313455,25.0,43.17129879936478,18.62,2.0,Poor
316,2206.86,39399.9,3487.3250000000007,141.0,17.0,390.08553318065134,27.0,43.17129879936478,18.62,2.0,Poor
317,2206.86,39399.9,3487.3250000000007,142.0,17.0,266.10019304420706,26.0,43.17129879936478,18.62,2.0,Poor
318,2206.86,39399.9,3487.3250000000007,144.0,17.0,472.0974881662567,27.0,43.17129879936478,18.62,2.0,Poor
319,1177.38,65299.38,5305.615,312.0,8.0,485.5333780288581,5.0,77.00931295128329,5.68,2.0,Poor
320,1127.57,19180.87,1688.405833333333,295.0,18.0,238.4816322988157,7.0,57.36421100960239,5.32,4.0,Standard
321,1127.57,19180.87,1688.405833333333,296.0,18.0,188.62878572559632,4.0,57.36421100960239,9.32,4.0,Standard
322,1127.57,19180.87,1688.405833333333,297.0,18.0,309.6539234842293,5.0,57.36421100960239,9.32,4.0,Standard
323,1127.57,19180.87,1688.405833333333,298.0,18.0,293.5929401406543,5.0,57.36421100960239,12.32,4.0,Standard
324,1127.57,19180.87,1688.405833333333,299.0,18.0,341.81711055039415,9.0,57.36421100960239,12.32,4.0,Standard
325,1127.57,19180.87,1688.405833333333,301.0,18.0,333.55960171652225,5.0,57.36421100960239,9.32,4.0,Standard
326,1127.57,19180.87,1688.405833333333,302.0,18.0,263.49314506847384,5.0,57.36421100960239,9.32,4.0,Standard
327,463.07,60552.76,4950.0633333333335,225.0,12.0,566.7414881171796,30.0,111.72882006933048,9.72,3.0,Poor
328,463.07,60552.76,4950.0633333333335,226.0,12.0,320.32548821987046,30.0,111.72882006933048,9.72,3.0,Poor
329,463.07,60552.76,4950.0633333333335,227.0,12.0,379.73629351862456,26.0,111.72882006933048,9.72,3.0,Poor
330,463.07,60552.76,4950.0633333333335,228.0,12.0,374.0760092511765,33.0,111.72882006933048,9.72,3.0,Poor
331,463.07,60552.76,4950.0633333333335,230.0,12.0,380.204117993188,34.0,111.72882006933048,9.72,3.0,Standard
332,463.07,60552.76,4950.0633333333335,231.0,12.0,554.9769826203669,27.0,111.72882006933048,5.7200000000000015,3.0,Poor
333,463.07,60552.76,4950.0633333333335,232.0,12.0,346.4100328968133,35.0,111.72882006933048,8.72,3.0,Poor
334,627.5,98197.74,8005.145,293.0,6.0,799.0311420559128,30.0,138.54197689108764,9.09,3.0,Standard
335,627.5,98197.74,8005.145,296.0,6.0,613.0302039690882,34.0,138.54197689108764,9.09,3.0,Standard
336,627.5,98197.74,8005.145,297.0,6.0,641.6016207364684,29.0,138.54197689108764,2.09,3.0,Standard
337,627.5,98197.74,8005.145,298.0,6.0,807.345396743721,34.0,138.54197689108764,9.09,3.0,Standard
338,627.5,98197.74,8005.145,299.0,6.0,272.1816876391133,30.0,138.54197689108764,9.09,3.0,Standard
339,627.5,98197.74,8005.145,300.0,6.0,646.5891790881043,30.0,138.54197689108764,9.09,3.0,Standard
340,811.08,30197.28,2594.44,127.0,14.0,265.1289243629135,20.0,57.08103770858573,17.0,4.0,Standard
341,811.08,30197.28,2594.44,128.0,14.0,289.2459298602765,17.0,57.08103770858573,22.0,4.0,Standard
342,811.08,30197.28,2594.44,129.0,14.0,420.3360674374689,20.0,57.08103770858573,17.0,4.0,Standard
343,811.08,30197.28,2594.44,131.0,14.0,409.132231166588,20.0,57.08103770858573,17.0,4.0,Standard
344,811.08,30197.28,2594.44,132.0,14.0,377.3509343629715,20.0,57.08103770858573,23.0,4.0,Standard
345,811.08,30197.28,2594.44,133.0,14.0,398.5793369569829,20.0,57.08103770858573,17.0,4.0,Standard
346,811.08,30197.28,2594.44,134.0,14.0,369.6328397797998,20.0,57.08103770858573,20.0,4.0,Standard
347,1369.54,19623.18,1806.265,91.0,26.0,291.13405944128976,17.0,19.758727796221923,11.26,2.0,Poor
348,1369.54,19623.18,1806.265,92.0,26.0,334.77156501714813,13.0,19.758727796221923,11.26,2.0,Poor
349,1369.54,19623.18,1806.265,93.0,26.0,385.9044070004691,17.0,19.758727796221923,11.26,2.0,Poor
350,1369.54,19623.18,1806.265,94.0,26.0,365.3491467461548,19.0,19.758727796221923,11.26,2.0,Standard
351,1369.54,19623.18,1806.265,95.0,26.0,210.1875050307879,18.0,19.758727796221923,11.26,2.0,Standard
352,1369.54,19623.18,1806.265,96.0,26.0,381.7831666410491,22.0,19.758727796221923,11.26,2.0,Standard
353,1369.54,19623.18,1806.265,97.0,26.0,315.7207721751126,22.0,19.758727796221923,11.26,2.0,Poor
354,1369.54,19623.18,1806.265,98.0,26.0,345.8940006749529,17.0,19.758727796221923,11.26,2.0,Poor
355,554.48,16953.985,1684.8320833333337,330.0,4.0,302.0497672214343,5.0,18.286009186522893,9.64,2.0,Poor
356,1319.87,20742.46,1801.5383333333327,194.0,8.0,324.71221099740217,14.0,60.06611255618279,21.0,5.0,Standard
357,1319.87,20742.46,1801.5383333333327,195.0,8.0,334.81616799006747,14.0,60.06611255618279,16.0,5.0,Standard
358,1319.87,20742.46,1801.5383333333327,197.0,8.0,316.0208644912305,12.0,60.06611255618279,16.0,5.0,Standard
359,1319.87,20742.46,1801.5383333333327,198.0,8.0,316.09472059400963,14.0,60.06611255618279,16.0,5.0,Standard
360,1319.87,20742.46,1801.5383333333327,199.0,8.0,311.59068427769745,16.0,60.06611255618279,16.0,5.0,Standard
361,1319.87,20742.46,1801.5383333333327,201.0,8.0,243.28338252328345,14.0,60.06611255618279,16.0,5.0,Standard
362,1571.52,33447.42,2859.285,149.0,13.0,434.25457952235087,6.0,60.51356730337264,18.88,3.0,Poor
363,1571.52,33447.42,2859.285,149.0,13.0,414.10520746736375,6.0,60.51356730337264,18.88,3.0,Standard
364,1571.52,33447.42,2859.285,150.0,13.0,421.9419279105476,6.0,60.51356730337264,18.88,3.0,Poor
365,1571.52,33447.42,2859.285,152.0,13.0,250.9066501901856,6.0,60.51356730337264,18.88,3.0,Poor
366,1571.52,33447.42,2859.285,153.0,13.0,396.4049213388504,6.0,60.51356730337264,18.88,3.0,Poor
367,1571.52,33447.42,2859.285,154.0,13.0,409.0405197024824,6.0,60.51356730337264,18.88,3.0,Poor
368,1571.52,33447.42,2859.285,155.0,13.0,408.1961174509609,4.0,60.51356730337264,18.88,3.0,Poor
369,1075.84,108415.0,8848.583333333334,324.0,16.0,208.30101584431432,14.0,76.85756306196762,16.33,1.0,Standard
370,1075.84,108415.0,8848.583333333334,326.0,16.0,791.6512952528192,14.0,76.85756306196762,16.33,1.0,Standard
371,1075.84,108415.0,8848.583333333334,328.0,16.0,215.33163839047012,14.0,76.85756306196762,16.33,1.0,Good
372,1075.84,108415.0,8848.583333333334,329.0,16.0,654.1943488139539,14.0,76.85756306196762,16.33,1.0,Good
373,2271.53,15713.83,1313.4858333333334,125.0,23.0,315.6995752452643,46.0,20.30880921277818,12.39,2.0,Poor
374,2271.53,15713.83,1313.4858333333334,128.0,23.0,283.041110315775,46.0,20.30880921277818,12.39,2.0,Poor
375,2271.53,15713.83,1313.4858333333334,129.0,23.0,297.7931774278878,49.0,20.30880921277818,12.39,2.0,Poor
376,2271.53,15713.83,1313.4858333333334,130.0,23.0,353.5211359220407,46.0,20.30880921277818,12.39,2.0,Poor
377,2271.53,15713.83,1313.4858333333334,132.0,23.0,322.28642379336804,46.0,20.30880921277818,14.39,2.0,Standard
378,581.05,36490.98,2828.9150000000004,141.0,8.0,375.9376145918506,21.0,92.35158351990316,9.75,4.0,Standard
379,581.05,36490.98,2828.9150000000004,142.0,8.0,381.9065937037014,21.0,92.35158351990316,9.75,4.0,Standard
380,581.05,36490.98,2828.9150000000004,144.0,8.0,396.0812300076345,21.0,92.35158351990316,7.75,4.0,Standard
381,581.05,36490.98,2828.9150000000004,145.0,8.0,389.791642373685,21.0,92.35158351990316,2.75,4.0,Standard
382,581.05,36490.98,2828.9150000000004,146.0,8.0,320.5206118870293,21.0,92.35158351990316,9.75,4.0,Standard
383,581.05,36490.98,2828.9150000000004,148.0,8.0,387.649145789462,19.0,92.35158351990316,7.75,4.0,Standard
384,401.53,30743.6,2557.9666666666667,87.0,5.0,437.3573480180795,24.0,20.42494218219954,14.76,1.0,Standard
385,401.53,30743.6,2557.9666666666667,89.0,5.0,320.73847165514337,22.0,20.42494218219954,14.76,1.0,Standard
386,401.53,30743.6,2557.9666666666667,90.0,5.0,402.4606752240274,24.0,20.42494218219954,14.76,1.0,Standard
387,401.53,30743.6,2557.9666666666667,91.0,5.0,419.2541047669678,24.0,20.42494218219954,17.759999999999994,1.0,Standard
388,401.53,30743.6,2557.9666666666667,92.0,5.0,224.23552931379115,21.0,20.42494218219954,14.76,1.0,Standard
389,401.53,30743.6,2557.9666666666667,93.0,5.0,449.4382701796194,23.0,20.42494218219954,14.76,1.0,Standard
390,401.53,30743.6,2557.9666666666667,94.0,5.0,421.683506885319,23.0,20.42494218219954,14.76,1.0,Standard
391,417.27,62316.63,4895.0525,315.0,7.0,235.42823489701487,12.0,82.73317698517836,6.94,2.0,Standard
392,999.36,96275.84,8101.986666666668,316.0,19.0,797.5399469680409,7.0,64.96133685120404,6.94,1.0,Standard
393,999.36,96275.84,8101.986666666668,317.0,19.0,426.9909687142632,8.0,64.96133685120404,6.94,1.0,Standard
394,999.36,96275.84,8101.986666666668,318.0,19.0,717.8022719597608,7.0,64.96133685120404,6.94,1.0,Standard
395,999.36,96275.84,8101.986666666668,319.0,19.0,533.1078861238461,7.0,64.96133685120404,6.94,1.0,Standard
396,1274.59,50811.27,4387.2725,69.0,20.0,495.13701809685807,18.0,107.32946356018452,8.01,3.0,Poor
397,1274.59,50811.27,4387.2725,70.0,20.0,389.40095033834274,18.0,107.32946356018452,9.01,3.0,Poor
398,1274.59,50811.27,4387.2725,71.0,20.0,364.3828942554098,13.0,107.32946356018452,13.01,3.0,Poor
399,1274.59,50811.27,4387.2725,72.0,20.0,466.4893656917771,23.0,107.32946356018452,8.01,3.0,Standard
400,1274.59,50811.27,4387.2725,74.0,20.0,526.9436369842226,18.0,107.32946356018452,8.01,3.0,Standard
401,1274.59,50811.27,4387.2725,75.0,20.0,493.99257273246366,18.0,107.32946356018452,8.01,3.0,Standard
402,1274.59,50811.27,4387.2725,76.0,20.0,472.24317492253306,18.0,107.32946356018452,8.01,3.0,Standard
403,3825.82,59448.04,4870.003333333333,161.0,23.0,362.7206995935112,40.0,183.8344311212373,6.05,6.0,Standard
404,3825.82,59448.04,4870.003333333333,162.0,23.0,492.8741035146776,36.0,183.8344311212373,13.05,6.0,Poor
405,486.71,50847.22,4156.268333333333,272.0,17.0,539.6447358378604,10.0,23.78387812950614,6.4,1.0,Standard
406,486.71,50847.22,4156.268333333333,273.0,17.0,577.3116071487923,6.0,23.78387812950614,6.4,1.0,Standard
407,486.71,50847.22,4156.268333333333,275.0,17.0,271.64980345412937,9.0,23.78387812950614,6.4,1.0,Standard
408,486.71,50847.22,4156.268333333333,276.0,17.0,378.41950791337786,6.0,23.78387812950614,6.4,1.0,Standard
409,486.71,50847.22,4156.268333333333,277.0,17.0,533.3768712392031,6.0,23.78387812950614,6.4,1.0,Standard
410,198.53,66169.56,5799.13,303.0,12.0,575.1838457493153,15.0,126.78946147758992,10.6,3.0,Standard
411,198.53,66169.56,5799.13,304.0,12.0,368.4515157250119,15.0,126.78946147758992,10.6,3.0,Standard
412,198.53,66169.56,5799.13,305.0,12.0,651.4524581401729,10.0,126.78946147758992,10.6,3.0,Standard
413,198.53,66169.56,5799.13,306.0,12.0,532.8750022320137,15.0,126.78946147758992,10.6,3.0,Standard
414,198.53,66169.56,5799.13,307.0,12.0,516.0013734808701,15.0,126.78946147758992,10.6,3.0,Standard
415,198.53,66169.56,5799.13,308.0,12.0,238.8529062979793,15.0,126.78946147758992,10.6,3.0,Standard
416,198.53,66169.56,5799.13,309.0,12.0,385.6749232421397,16.0,126.78946147758992,10.6,3.0,Standard
417,198.53,66169.56,5799.13,310.0,12.0,547.0031596876129,16.0,126.78946147758992,10.6,3.0,Standard
418,977.19,108223.62,8775.635,321.0,7.0,351.13765739521125,9.0,127.92921351189594,11.53,2.0,Standard
419,977.19,108223.62,8775.635,322.0,7.0,761.8086747105294,9.0,127.92921351189594,11.53,2.0,Standard
420,977.19,108223.62,8775.635,323.0,7.0,724.7405077561888,9.0,127.92921351189594,11.53,2.0,Standard
421,977.19,108223.62,8775.635,324.0,7.0,829.8620839059674,9.0,127.92921351189594,11.53,2.0,Standard
422,977.19,108223.62,8775.635,325.0,7.0,771.3344276576108,10.0,127.92921351189594,11.53,2.0,Standard
423,977.19,108223.62,8775.635,326.0,7.0,500.826263420093,9.0,127.92921351189594,11.53,2.0,Standard
424,977.19,108223.62,8775.635,327.0,7.0,431.3853504333638,9.0,127.92921351189594,11.53,2.0,Standard
425,977.19,108223.62,8775.635,328.0,7.0,694.9608165368634,9.0,127.92921351189594,11.53,2.0,Standard
426,1446.37,69933.98,5561.831666666666,218.0,5.0,497.62638525074857,8.0,86.40115819574194,5.109999999999999,2.0,Standard
427,1446.37,69933.98,5561.831666666666,219.0,5.0,648.3814608354378,7.0,86.40115819574194,8.11,2.0,Standard
